account_equity:6783.36|account_balance:7551.33||+|ServerCloseTime	Comment	Commission	Lots	MagicNumber	ServerOpenTime	NetProfit	Profit	Swap	Symbol	Type	HourlyDrawdown
23-05-2024 09:06:57	EA Golden Elephant	0.00	0.26	2226	23-05-2024 09:01:56	140.660	140.660	0.00	XAUUSD	OP_BUY	-0.48
23-05-2024 09:06:57	EA Golden Elephant	0.00	0.17	2226	23-05-2024 08:58:40	47.600	47.600	0.00	XAUUSD	OP_BUY	-0.89
23-05-2024 09:06:57	EA Golden Elephant	0.00	0.11	2226	23-05-2024 08:56:45	2.420	2.420	0.00	XAUUSD	OP_BUY	-0.95
23-05-2024 09:06:58	EA Golden Elephant	0.00	0.08	2226	23-05-2024 08:50:37	-15.840	-15.840	0.00	XAUUSD	OP_BUY	-0.92
23-05-2024 09:06:58	EA Golden Elephant	0.00	0.05	2226	23-05-2024 08:38:45	-21.000	-21.000	0.00	XAUUSD	OP_BUY	-0.73
23-05-2024 09:06:58	EA Golden Elephant	0.00	0.03	2226	23-05-2024 08:38:27	-18.750	-18.750	0.00	XAUUSD	OP_BUY	-0.52
23-05-2024 09:06:59	EA Golden Elephant	0.00	0.02	2226	23-05-2024 08:32:32	-16.600	-16.600	0.00	XAUUSD	OP_BUY	-0.40
23-05-2024 09:06:59	EA Golden Elephant	0.00	0.02	2226	23-05-2024 08:06:18	-20.640	-20.640	0.00	XAUUSD	OP_BUY	-0.45,-0.45
23-05-2024 09:07:00	EA Golden Elephant	0.00	0.01	2226	23-05-2024 07:39:28	-12.610	-12.610	0.00	XAUUSD	OP_BUY	-0.13,-0.26
23-05-2024 09:08:48	FUNNY EA[tp]	0.00	0.01	2256	23-05-2024 07:50:01	-9.600	-9.600	0.00	XAUUSD	OP_BUY	-0.19,-0.24
23-05-2024 09:08:48	FUNNY EA[tp]	0.00	0.01	2256	23-05-2024 08:07:00	-7.930	-7.930	0.00	XAUUSD	OP_BUY	-0.22,-0.22
23-05-2024 09:08:48	FUNNY EA[tp]	0.00	0.01	2256	23-05-2024 08:32:00	-6.870	-6.870	0.00	XAUUSD	OP_BUY	-0.20
23-05-2024 09:08:48	FUNNY EA[tp]	0.00	0.03	2256	23-05-2024 08:36:01	-15.270	-15.270	0.00	XAUUSD	OP_BUY	-0.54
23-05-2024 09:08:48	FUNNY EA[tp]	0.00	0.02	2256	23-05-2024 08:39:00	-5.480	-5.480	0.00	XAUUSD	OP_BUY	-0.30
23-05-2024 09:08:48	FUNNY EA[tp]	0.00	0.03	2256	23-05-2024 08:50:04	-3.240	-3.240	0.00	XAUUSD	OP_BUY	-0.38
23-05-2024 09:08:48	FUNNY EA[tp]	0.00	0.04	2256	23-05-2024 08:51:00	2.680	2.680	0.00	XAUUSD	OP_BUY	-0.41
23-05-2024 09:08:48	FUNNY EA[tp]	0.00	0.03	2256	23-05-2024 08:58:00	9.900	9.900	0.00	XAUUSD	OP_BUY	-0.21
23-05-2024 09:08:48	FUNNY EA[tp]	0.00	0.04	2256	23-05-2024 09:01:00	21.280	21.280	0.00	XAUUSD	OP_BUY	-0.17
23-05-2024 09:08:48	FUNNY EA[tp]	0.00	0.05	2256	23-05-2024 09:02:00	36.200	36.200	0.00	XAUUSD	OP_BUY	-0.08
23-05-2024 09:15:27	EA Golden Elephant	0.00	0.01	2226	23-05-2024 09:07:00	0.990	0.990	0.00	XAUUSD	OP_SELL	-0.07
23-05-2024 09:21:04	FUNNY EA[tp]	0.00	0.01	2256	23-05-2024 09:19:00	0.790	0.790	0.00	XAUUSD	OP_BUY	-0.04
23-05-2024 09:26:32	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 08:39:00	-0.810	-0.810	0.00	XAUUSD	OP_BUY	-0.15
23-05-2024 09:26:32	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 08:36:47	-3.520	-3.520	0.00	XAUUSD	OP_BUY	-0.18
23-05-2024 09:26:32	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 08:34:00	-4.110	-4.110	0.00	XAUUSD	OP_BUY	-0.19
23-05-2024 09:26:33	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 08:32:01	-5.230	-5.230	0.00	XAUUSD	OP_BUY	-0.21
23-05-2024 09:26:33	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 08:26:11	-6.400	-6.400	0.00	XAUUSD	OP_BUY	-0.22,-0.16
23-05-2024 09:26:33	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 09:02:00	9.130	9.130	0.00	XAUUSD	OP_BUY	-0.02
23-05-2024 09:26:34	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 09:01:06	7.070	7.070	0.00	XAUUSD	OP_BUY	-0.04
23-05-2024 09:26:34	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 08:58:05	4.820	4.820	0.00	XAUUSD	OP_BUY	-0.07
23-05-2024 09:26:34	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 08:57:03	3.130	3.130	0.00	XAUUSD	OP_BUY	-0.09
23-05-2024 09:26:35	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 08:51:00	2.360	2.360	0.00	XAUUSD	OP_BUY	-0.11
23-05-2024 09:26:35	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 08:50:08	0.290	0.290	0.00	XAUUSD	OP_BUY	-0.13
23-05-2024 09:36:17	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 09:27:00	-0.140	-0.140	0.00	XAUUSD	OP_SELL	-0.03
23-05-2024 09:36:17	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 09:32:00	1.960	1.960	0.00	XAUUSD	OP_SELL	-0.00
23-05-2024 09:36:18	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 09:29:11	1.140	1.140	0.00	XAUUSD	OP_SELL	-0.02
23-05-2024 09:38:24	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 09:36:28	0.210	0.210	0.00	XAUUSD	OP_BUY	-0.09
23-05-2024 09:39:45	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 09:39:03	-0.020	-0.020	0.00	XAUUSD	OP_SELL	-0.02
23-05-2024 09:40:14	Waka[tp]	-0.08	0.02	28457000	23-05-2024 07:17:25	1.470	1.550	0.00000	NZDCAD	OP_SELL	-0.00116,0.00000,0.00000
23-05-2024 09:43:57	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 09:40:04	-0.320	-0.320	0.00	XAUUSD	OP_BUY	-0.09
23-05-2024 09:43:57	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 09:43:07	0.410	0.410	0.00	XAUUSD	OP_BUY	-0.08
23-05-2024 09:45:02	FUNNY EA[tp]	0.00	0.01	225	23-05-2024 09:19:01	-1.620	-1.620	0.00	XAUUSD	OP_SELL	-0.06
23-05-2024 09:45:02	FUNNY EA[tp]	0.00	0.01	225	23-05-2024 09:22:00	-0.330	-0.330	0.00	XAUUSD	OP_SELL	-0.04
23-05-2024 09:45:02	FUNNY EA[tp]	0.00	0.01	225	23-05-2024 09:28:00	0.900	0.900	0.00	XAUUSD	OP_SELL	-0.03
23-05-2024 09:45:02	FUNNY EA[tp]	0.00	0.03	225	23-05-2024 09:29:01	5.850	5.850	0.00	XAUUSD	OP_SELL	-0.03
23-05-2024 09:45:10	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 09:44:01	0.090	0.090	0.00	XAUUSD	OP_SELL	-0.03
23-05-2024 09:45:15	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 09:45:10	0.020	0.020	0.00	XAUUSD	OP_BUY	-0.13
23-05-2024 09:45:28	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 09:45:18	0.310	0.310	0.00	XAUUSD	OP_SELL	-0.01
23-05-2024 09:46:24	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 09:46:03	-0.020	-0.020	0.00	XAUUSD	OP_BUY	-0.11
23-05-2024 09:50:17	FXMachine_1	-0.08	0.02	646545148	22-05-2024 00:30:15	5.430	5.510	0.00000	USDCAD	OP_BUY	-0.02765,-0.01141,-0.01238,-0.02011,-0.03539,-0.02359,-0.00851,-0.00464,-0.01044,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
23-05-2024 09:51:32	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 09:48:00	0.100	0.100	0.00	XAUUSD	OP_SELL	-0.01
23-05-2024 09:58:48	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 09:51:32	-0.440	-0.440	0.00	XAUUSD	OP_BUY	-0.13
23-05-2024 09:58:49	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 09:57:20	0.310	0.310	0.00	XAUUSD	OP_BUY	-0.12
23-05-2024 10:00:48	FUNNY EA[tp]	0.00	0.01	225	23-05-2024 09:56:00	0.830	0.830	0.00	XAUUSD	OP_SELL	-0.01
23-05-2024 10:00:52	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 09:58:58	0.460	0.460	0.00	XAUUSD	OP_SELL	-0.02
23-05-2024 10:07:16	[tp]	0.00	1.26	2147483647	23-05-2024 10:00:00	252.000	252.000	0.00	XAUUSD	OP_SELL	-1.07
23-05-2024 10:12:20	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 10:08:17	2.220	2.220	0.00	XAUUSD	OP_BUY	-0.09
23-05-2024 10:12:21	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 10:06:01	1.430	1.430	0.00	XAUUSD	OP_BUY	-0.10
23-05-2024 10:12:21	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 10:01:50	0.580	0.580	0.00	XAUUSD	OP_BUY	-0.11
23-05-2024 10:14:38	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 10:12:23	0.290	0.290	0.00	XAUUSD	OP_SELL	-0.01
23-05-2024 10:15:00	FUNNY EA[tp]	0.00	0.01	225	23-05-2024 10:11:00	-0.020	-0.020	0.00	XAUUSD	OP_SELL	-0.03
23-05-2024 10:15:00	FUNNY EA[tp]	0.00	0.01	225	23-05-2024 10:12:00	1.610	1.610	0.00	XAUUSD	OP_SELL	-0.01
23-05-2024 10:15:01	FXMachine_1[tp]	-0.04	0.01	646545148	13-05-2024 02:10:01	-4.030	-4.340	0.35000	EURUSD	OP_SELL	-0.00212,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00278,-0.00278,-0.00821,-0.02000,-0.02000,-0.01510,-0.03165,-0.03642,-0.04397,-0.04198,-0.04039,-0.03337,-0.02702,-0.02622,-0.02145,-0.02159,-0.02291,-0.02331,-0.02635,-0.02463,-0.02119,-0.01814,-0.01973,-0.02013,-0.01880,-0.02079,-0.02026,-0.02053,-0.02834,-0.03337,-0.03337,-0.06396,-0.06608,-0.06886,-0.06780,-0.06158,-0.06423,-0.06529,-0.06356,-0.06264,-0.06118,-0.05933,-0.05721,-0.05827,-0.06555,-0.07045,-0.07151,-0.06939,-0.07297,-0.07760,-0.07787,-0.08065,-0.07720,-0.07456,-0.08237,-0.12673,-0.12210,-0.12170,-0.13349,-0.13852,-0.14156,-0.14170,-0.14580,-0.14872,-0.15322,-0.15401,-0.15428,-0.16077,-0.15918,-0.15163,-0.15309,-0.15017,-0.14752,-0.14448,-0.14329,-0.13627,-0.13402,-0.13388,-0.13388,-0.13349,-0.12329,-0.12859,-0.13521,-0.13481,-0.13481,-0.12978,-0.12872,-0.12408,-0.12581,-0.12647,-0.12581,-0.12581,-0.11918,-0.11495,-0.11640,-0.11362,-0.12183,-0.12316,-0.12528,-0.11375,-0.09667,-0.09402,-0.09548,-0.10356,-0.11495,-0.13878,-0.13878,-0.13335,-0.13547,-0.13653,-0.13574,-0.13124,-0.12845,-0.12845,-0.12845,-0.12845,-0.12845,-0.12845,-0.12845,-0.12845,-0.12845,-0.12845,-0.12845,-0.12845,-0.12845,-0.12845,-0.12845,-0.12845,-0.12845,-0.12845,-0.12845,-0.12845,-0.12845,-0.12845,-0.12845,-0.12845,-0.12845,-0.12845,-0.12845,-0.12845,-0.12845,-0.12845,-0.12845,-0.12845,-0.12845,-0.12845,-0.12845,-0.12845,-0.12845,-0.12845,-0.12845,-0.12845,-0.12845,-0.12845,-0.12845,-0.12845,-0.12845,-0.12845,-0.12845,-0.12845,-0.13150,-0.13150,-0.13309,-0.13706,-0.13627,-0.13441,-0.14289,-0.14395,-0.14660,-0.14660,-0.14183,-0.13600,-0.13428,-0.13229,-0.12965,-0.11839,-0.12581,-0.12726,-0.12077,-0.12726,-0.12832,-0.12302,-0.12091,-0.11415,-0.11402,-0.11534,-0.11534,-0.11693,-0.11627,-0.11005,-0.11005,-0.11455,-0.11627,-0.12064,-0.12342,-0.13229,-0.13388,-0.13203,-0.12832,-0.12832,-0.11508,-0.11654,-0.11587,-0.10978,-0.10700,-0.10833,-0.10938,-0.10965,-0.10991,-0.11164,-0.11375,-0.11402,-0.11892,-0.11892,-0.11349,-0.10912,-0.11561,-0.11892,-0.11892,-0.11190,-0.10078,-0.09614,-0.08555,-0.08356,-0.08899,-0.08767,-0.09071,-0.09694,-0.09694,-0.08542,-0.06529,-0.06794,-0.06833,-0.06992,-0.07217,-0.07283,-0.07469,-0.07456,-0.07787,-0.07787,-0.07217,-0.07495,-0.09032
23-05-2024 10:15:01	FXMachine_S.2[tp]	-0.04	0.01	646545148	15-05-2024 04:00:00	0.180	-0.010	0.23000	EURUSD	OP_SELL	-0.00821,-0.01311,-0.01417,-0.01205,-0.01563,-0.02026,-0.02053,-0.02331,-0.01986,-0.01722,-0.02503,-0.06939,-0.06476,-0.06436,-0.07615,-0.08118,-0.08422,-0.08436,-0.08846,-0.09137,-0.09588,-0.09667,-0.09694,-0.10343,-0.10184,-0.09429,-0.09574,-0.09283,-0.09018,-0.08714,-0.08595,-0.07893,-0.07668,-0.07654,-0.07654,-0.07615,-0.06595,-0.07125,-0.07787,-0.07747,-0.07747,-0.07244,-0.07138,-0.06674,-0.06846,-0.06913,-0.06846,-0.06846,-0.06184,-0.05761,-0.05906,-0.05628,-0.06449,-0.06582,-0.06794,-0.05641,-0.03933,-0.03668,-0.03814,-0.04622,-0.05761,-0.08144,-0.08144,-0.07601,-0.07813,-0.07919,-0.07840,-0.07389,-0.07111,-0.07111,-0.07111,-0.07111,-0.07111,-0.07111,-0.07111,-0.07111,-0.07111,-0.07111,-0.07111,-0.07111,-0.07111,-0.07111,-0.07111,-0.07111,-0.07111,-0.07111,-0.07111,-0.07111,-0.07111,-0.07111,-0.07111,-0.07111,-0.07111,-0.07111,-0.07111,-0.07111,-0.07111,-0.07111,-0.07111,-0.07111,-0.07111,-0.07111,-0.07111,-0.07111,-0.07111,-0.07111,-0.07111,-0.07111,-0.07111,-0.07111,-0.07111,-0.07111,-0.07111,-0.07111,-0.07111,-0.07111,-0.07416,-0.07416,-0.07575,-0.07972,-0.07893,-0.07707,-0.08555,-0.08661,-0.08926,-0.08926,-0.08449,-0.07866,-0.07694,-0.07495,-0.07231,-0.06105,-0.06846,-0.06992,-0.06343,-0.06992,-0.07098,-0.06568,-0.06356,-0.05681,-0.05668,-0.05800,-0.05800,-0.05959,-0.05893,-0.05271,-0.05271,-0.05721,-0.05893,-0.06330,-0.06608,-0.07495,-0.07654,-0.07469,-0.07098,-0.07098,-0.05774,-0.05919,-0.05853,-0.05244,-0.04966,-0.05098,-0.05204,-0.05231,-0.05257,-0.05430,-0.05641,-0.05668,-0.06158,-0.06158,-0.05615,-0.05178,-0.05827,-0.06158,-0.06158,-0.05456,-0.04344,-0.03880,-0.02821,-0.02622,-0.03165,-0.03033,-0.03337,-0.03960,-0.03960,-0.02807,-0.00795,-0.01059,-0.01099,-0.01258,-0.01483,-0.01549,-0.01735,-0.01722,-0.02053,-0.02053,-0.01483,-0.01761,-0.03297
23-05-2024 10:15:01	FXMachine_S.3[tp]	-0.08	0.02	646545148	15-05-2024 18:29:27	11.330	11.000	0.41000	EURUSD	OP_SELL	-0.00636,-0.01775,-0.02251,-0.02569,-0.03681,-0.03681,-0.04608,-0.04767,-0.04794,-0.06092,-0.05774,-0.04264,-0.04555,-0.03973,-0.03205,-0.02490,-0.02596,-0.00742,-0.00530,-0.00715,-0.00503,-0.00636,0.00000,0.00000,-0.00980,-0.00901,-0.00901,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01695,-0.00609,-0.00609,-0.01033,-0.01245,-0.01086,-0.00079,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00238,-0.00371,-0.01112,-0.01351,-0.01192,-0.01218,-0.02728,-0.02728,-0.03258,-0.03258,-0.00901,-0.01139,-0.00397,-0.00397,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00715,-0.00715,-0.00106,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
23-05-2024 10:15:01	Ad X EA 2	-0.40	0.10	20220625	23-05-2024 09:40:51	-11.130	-10.730	0.000	GBPJPY	OP_BUY	-15.682
23-05-2024 10:15:02	Ad X EA 2	-0.40	0.10	20220625	23-05-2024 09:30:02	-13.550	-13.150	0.000	GBPJPY	OP_BUY	-19.982
23-05-2024 10:15:02	Ad X EA 2	-0.40	0.10	20220625	23-05-2024 08:30:31	-21.340	-20.940	0.000	GBPJPY	OP_BUY	-15.177,-29.931
23-05-2024 10:15:02	Ad X EA 2	-0.40	0.10	20220625	23-05-2024 07:30:00	-24.990	-24.590	0.000	EURJPY	OP_BUY	-10.371,-18.043,-37.098
23-05-2024 10:15:03	Ad X EA 2	-0.40	0.10	20220625	23-05-2024 07:28:29	-23.970	-23.570	0.000	GBPJPY	OP_BUY	-7.841,-17.790,-34.316
23-05-2024 10:15:03	Ad X EA 2	-0.40	0.10	20220625	23-05-2024 07:20:01	-27.100	-26.700	0.000	GBPJPY	OP_BUY	-11.973,-21.922,-38.447
23-05-2024 10:15:04	Ad X EA 2	-0.28	0.07	20220625	23-05-2024 06:40:01	6.440	6.720	0.00000	NZDUSD	OP_SELL	-0.04635,-0.03893,-0.02132,-0.00649
23-05-2024 10:15:04	Ad X EA 2	-0.40	0.10	20220625	23-05-2024 06:30:03	-21.350	-20.950	0.000	GBPJPY	OP_BUY	-5.227,-10.961,-19.308,-34.063
23-05-2024 10:15:04	Ad X EA 2	-0.36	0.09	20220625	23-05-2024 05:46:42	-1.810	-1.450	0.00000	USDCAD	OP_BUY	-0.06875,-0.07919,-0.06875,-0.08441,-0.09224
23-05-2024 10:15:16	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 10:15:06	0.010	0.010	0.00	XAUUSD	OP_BUY	-0.10
23-05-2024 10:16:52	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 10:15:46	-0.450	-0.450	0.00	XAUUSD	OP_SELL	-0.03
23-05-2024 10:16:52	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 10:16:06	0.410	0.410	0.00	XAUUSD	OP_SELL	-0.02
23-05-2024 10:18:28	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 10:17:07	0.250	0.250	0.00	XAUUSD	OP_BUY	-0.10
23-05-2024 10:20:02	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 10:18:36	0.010	0.010	0.00	XAUUSD	OP_SELL	-0.02
23-05-2024 10:24:22	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 10:20:44	0.660	0.660	0.00	XAUUSD	OP_BUY	-0.10
23-05-2024 10:26:08	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 10:26:01	0.240	0.240	0.00	XAUUSD	OP_SELL	-0.00
23-05-2024 10:28:28	FUNNY EA[tp]	0.00	0.01	225	23-05-2024 10:25:01	0.810	0.810	0.00	XAUUSD	OP_SELL	-0.01
23-05-2024 10:29:27	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 10:29:11	-0.050	-0.050	0.00	XAUUSD	OP_BUY	-0.11
23-05-2024 10:30:01	EA Golden Elephant	-0.08	0.02	2226	23-05-2024 10:15:02	2.740	2.820	0.00000	EURUSD	OP_BUY	-0.01059
23-05-2024 10:30:01	EA Golden Elephant	-0.04	0.01	2226	23-05-2024 09:22:18	0.510	0.550	0.00000	EURUSD	OP_BUY	-0.01920,-0.01920
23-05-2024 10:30:01	German Flash Manufacturin..[sl]	-1.48	0.37	589124	23-05-2024 10:30:00	2.220	3.700	0.00000	GBPUSD	OP_BUY	-0.48998
23-05-2024 10:31:04	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 10:29:37	0.410	0.410	0.00	XAUUSD	OP_SELL	-0.03
23-05-2024 10:36:37	goldenshine-M5 XAUUSD	0.00	0.01	8055	23-05-2024 10:32:24	0.500	0.500	0.00	XAUUSD	OP_SELL	-0.03
23-05-2024 10:43:04	FUNNY EA[tp]	0.00	0.01	225	23-05-2024 10:39:00	0.800	0.800	0.00	XAUUSD	OP_SELL	-0.03
23-05-2024 10:55:15	FUNNY EA[tp]	0.00	0.01	225	23-05-2024 10:54:01	0.800	0.800	0.00	XAUUSD	OP_SELL	-0.07
23-05-2024 11:20:01	FUNNY EA[tp]	0.00	0.01	225	23-05-2024 11:06:00	0.810	0.810	0.00	XAUUSD	OP_SELL	-0.08
23-05-2024 11:31:38	goldenshine-M5 XAUUSD	0.00	0.01	8055	23-05-2024 10:50:34	-2.860	-2.860	0.00	XAUUSD	OP_SELL	-0.08
23-05-2024 11:32:56	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 10:35:02	-1.380	-1.380	0.00	XAUUSD	OP_BUY	-0.08
23-05-2024 11:32:56	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 10:31:51	-3.170	-3.170	0.00	XAUUSD	OP_BUY	-0.10,-0.09
23-05-2024 11:32:56	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 10:55:35	3.510	3.510	0.00	XAUUSD	OP_BUY	-0.01
23-05-2024 11:32:57	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 10:46:04	2.480	2.480	0.00	XAUUSD	OP_BUY	-0.02
23-05-2024 11:32:57	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 10:45:00	0.330	0.330	0.00	XAUUSD	OP_BUY	-0.05
23-05-2024 11:33:17	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 11:33:01	0.260	0.260	0.00	XAUUSD	OP_SELL	-0.06
23-05-2024 11:35:28	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 11:34:00	0.010	0.010	0.00	XAUUSD	OP_BUY	-0.04
23-05-2024 11:37:19	EA Golden Elephant	0.00	0.08	2226	23-05-2024 10:45:51	32.320	32.320	0.00	XAUUSD	OP_BUY	-0.15
23-05-2024 11:37:19	EA Golden Elephant	0.00	0.05	2226	23-05-2024 10:44:47	10.600	10.600	0.00	XAUUSD	OP_BUY	-0.24
23-05-2024 11:37:20	EA Golden Elephant	0.00	0.03	2226	23-05-2024 10:34:42	0.090	0.090	0.00	XAUUSD	OP_BUY	-0.23,-0.18
23-05-2024 11:37:20	EA Golden Elephant	0.00	0.02	2226	23-05-2024 10:01:39	-4.220	-4.220	0.00	XAUUSD	OP_BUY	-0.21,-0.21
23-05-2024 11:37:20	EA Golden Elephant	0.00	0.02	2226	23-05-2024 09:35:53	-8.340	-8.340	0.00	XAUUSD	OP_BUY	-0.17,-0.26,-0.23
23-05-2024 11:37:21	EA Golden Elephant	0.00	0.01	2226	23-05-2024 09:30:11	-6.330	-6.330	0.00	XAUUSD	OP_BUY	-0.11,-0.16,-0.15
23-05-2024 11:55:38	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 11:35:28	-0.920	-0.920	0.00	XAUUSD	OP_SELL	-0.06
23-05-2024 11:55:38	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 11:39:35	0.820	0.820	0.00	XAUUSD	OP_SELL	-0.04
23-05-2024 11:55:38	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 11:38:01	0.140	0.140	0.00	XAUUSD	OP_SELL	-0.05
23-05-2024 11:56:08	EA Golden Elephant	0.00	0.01	2226	23-05-2024 11:37:21	1.010	1.010	0.00	XAUUSD	OP_SELL	-0.04
23-05-2024 11:56:11	FUNNY EA[tp]	0.00	0.01	225	23-05-2024 11:31:00	-1.700	-1.700	0.00	XAUUSD	OP_SELL	-0.08
23-05-2024 11:56:11	FUNNY EA[tp]	0.00	0.01	225	23-05-2024 11:33:00	-0.260	-0.260	0.00	XAUUSD	OP_SELL	-0.06
23-05-2024 11:56:11	FUNNY EA[tp]	0.00	0.01	225	23-05-2024 11:38:00	0.830	0.830	0.00	XAUUSD	OP_SELL	-0.05
23-05-2024 11:56:11	FUNNY EA[tp]	0.00	0.03	225	23-05-2024 11:50:00	5.940	5.940	0.00	XAUUSD	OP_SELL	-0.10
23-05-2024 12:00:00	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 11:57:14	0.350	0.350	0.00	XAUUSD	OP_BUY	-0.01
23-05-2024 12:00:55	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 12:00:01	0.160	0.160	0.00	XAUUSD	OP_SELL	-0.10
23-05-2024 12:03:12	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 12:01:59	0.080	0.080	0.00	XAUUSD	OP_BUY	-0.02
23-05-2024 12:03:40	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 12:03:12	0.010	0.010	0.00	XAUUSD	OP_SELL	-0.10
23-05-2024 12:05:56	EA Golden Moon[tp]	-0.24	0.06	125	22-05-2024 22:15:09	-3.180	-2.940	0.00000	GBPUSD	OP_SELL	-0.05641,-0.06356,-0.06595,-0.08105,-0.10250,-0.10250,-0.11601,-0.13269,-0.16289,-0.16209,-0.15256,-0.15256,-0.21771,-0.21771
23-05-2024 12:05:56	EA Golden Moon[tp]	-0.36	0.09	125	23-05-2024 11:16:00	17.640	18.000	0.00000	GBPUSD	OP_SELL	-0.02980
23-05-2024 12:06:54	www.binaryforexea.com	0.00	0.01	12023	23-05-2024 12:04:01	1.100	1.100	0.00	XAUUSD	OP_BUY	-0.02
23-05-2024 12:08:39	FUNNY EA[tp]	0.00	0.01	2256	23-05-2024 09:32:00	-5.090	-5.090	0.00	XAUUSD	OP_BUY	-0.11,-0.16,-0.14
23-05-2024 12:08:39	FUNNY EA[tp]	0.00	0.01	2256	23-05-2024 09:34:01	-4.020	-4.020	0.00	XAUUSD	OP_BUY	-0.10,-0.14,-0.13
23-05-2024 12:08:39	FUNNY EA[tp]	0.00	0.01	2256	23-05-2024 09:36:00	-2.750	-2.750	0.00	XAUUSD	OP_BUY	-0.08,-0.13,-0.11
